"","season","id","name","position","team","conference","usage.overall","usage.pass","usage.rush","usage.firstDown","usage.secondDown","usage.thirdDown","usage.standardDowns","usage.passingDowns"
"4685",2017,"3129300","Corey Holmes","WR","Purdue","Big Ten",0.0012,0.0021,0.0000,0.0000,0.0040,0.0000,0.0000,0.0030
"4686",2017,"4039114","Bryan Long Jr.","WR","Ohio","Mid-American",0.0012,0.0033,0.0000,0.0000,0.0000,0.0070,0.0000,0.0040
"4687",2017,"4242394","Michael Curtis","QB","UMass","FBS Independents",0.0012,0.0000,0.0027,0.0026,0.0000,0.0000,0.0020,0.0000
"4688",2017,"3916297","Akili Taylor","FB","Navy","American Athletic",0.0012,0.0000,0.0014,0.0000,0.0000,0.0060,0.0020,0.0000
"4689",2017,"4038995","Quentin Hardy","TE","Miami (OH)","Mid-American",0.0012,0.0025,0.0000,0.0000,0.0000,0.0060,0.0020,0.0000
"4690",2017,"3894852","Nate Wieting","TE","Iowa","Big Ten",0.0012,0.0028,0.0000,0.0029,0.0000,0.0000,0.0020,0.0000
"4691",2017,"4036902","Cody Scherff","TE","UNLV","Mountain West",0.0012,0.0032,0.0000,0.0000,0.0040,0.0000,0.0020,0.0000
"4692",2017,"546690","Josh Marriner","RB","Old Dominion","Conference USA",0.0012,0.0000,0.0023,0.0031,0.0000,0.0000,0.0020,0.0000
"4693",2017,"4036592","Tyler Lamm","TE","Louisiana Monroe","Sun Belt",0.0012,0.0024,0.0000,0.0027,0.0000,0.0000,0.0020,0.0000
"4694",2017,"3115981","Ian Bunting","TE","Michigan","Big Ten",0.0012,0.0027,0.0000,0.0027,0.0000,0.0000,0.0020,0.0000
"4695",2017,"4039005","Daniel Bridge-Gadd","QB","Washington","Pac-12",0.0012,0.0000,0.0022,0.0000,0.0000,0.0070,0.0000,0.0040
"4696",2017,"545447","Peter Pekar","TE","Iowa","Big Ten",0.0012,0.0028,0.0000,0.0029,0.0000,0.0000,0.0020,0.0000
"4697",2017,"4039112","Matt Seymour","WR","Ohio","Mid-American",0.0012,0.0033,0.0000,0.0000,0.0040,0.0000,0.0020,0.0000
"4698",2017,"3843287","David Ducre","FB","LSU","SEC",0.0012,0.0031,0.0000,0.0026,0.0000,0.0000,0.0020,0.0000
"4699",2017,"4262921","Justin Jefferson","WR","LSU","SEC",0.0012,0.0000,0.0019,0.0026,0.0000,0.0000,0.0020,0.0000
"4700",2017,"4066027","Blaik Middleton","RB","Florida State","ACC",0.0012,0.0000,0.0024,0.0028,0.0000,0.0000,0.0020,0.0000
"4701",2017,"3917615","Alex Mussat","WR","Western Michigan","Mid-American",0.0012,0.0033,0.0000,0.0000,0.0000,0.0060,0.0000,0.0040
"4702",2017,"546804","Bryan LaCivita","WR","Florida State","ACC",0.0012,0.0027,0.0000,0.0000,0.0040,0.0000,0.0000,0.0040
"4703",2017,"4260415","Darius Pittman","TE","Purdue","Big Ten",0.0012,0.0021,0.0000,0.0000,0.0000,0.0060,0.0000,0.0030
"4704",2017,"4241608","Reagan Roberson","TE","Nevada","Mountain West",0.0012,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040
"4705",2017,"3124642","Trae Carter-Wells","TE","Nevada","Mountain West",0.0012,0.0022,0.0000,0.0000,0.0040,0.0000,0.0000,0.0040
"4706",2017,"4043021","Mitch Heimbuch","TE","Western Michigan","Mid-American",0.0012,0.0033,0.0000,0.0000,0.0000,0.0060,0.0000,0.0040
"4707",2017,"557227","Tucker Melcher","WR","Nevada","Mountain West",0.0012,0.0022,0.0000,0.0029,0.0000,0.0000,0.0020,0.0000
"4708",2017,"3843640","Lanard Fournette","RB","LSU","SEC",0.0012,0.0000,0.0019,0.0026,0.0000,0.0000,0.0020,0.0000
"4709",2017,"559615","Jacory Washington","TE","LSU","SEC",0.0012,0.0031,0.0000,0.0000,0.0000,0.0060,0.0000,0.0040
"4710",2017,"4035912","Kwamie Lassiter II","WR","Kansas","Big 12",0.0012,0.0000,0.0028,0.0000,0.0040,0.0000,0.0000,0.0030
"4711",2017,"3914344","Travis Reynolds","TE","UMass","FBS Independents",0.0012,0.0021,0.0000,0.0026,0.0000,0.0000,0.0020,0.0000
"4712",2017,"4038223","Cole Brownholtz","QB","Hawai'i","Mountain West",0.0012,0.0023,0.0000,0.0000,0.0040,0.0000,0.0000,0.0040
"4713",2017,"3124592","Kaiwi Chung","RB","Hawai'i","Mountain West",0.0012,0.0023,0.0000,0.0000,0.0000,0.0060,0.0020,0.0000
"4714",2017,"3133995","Cam Denson","WR","Arizona","Pac-12",0.0011,0.0033,0.0000,0.0000,0.0000,0.0060,0.0000,0.0040
"4715",2017,"4245128","Trevor Terry","WR","Southern Mississippi","Conference USA",0.0011,0.0023,0.0000,0.0025,0.0000,0.0000,0.0020,0.0000
"4716",2017,"4043609","Jackson White","QB","Marshall","Conference USA",0.0011,0.0000,0.0023,0.0000,0.0000,0.0000,0.0000,0.0030
"4717",2017,"4040714","Miller Forristall","TE","Alabama","SEC",0.0011,0.0028,0.0000,0.0000,0.0030,0.0000,0.0010,0.0000
"4718",2017,"3134313","Alex Van Dyke","WR","UCLA","Pac-12",0.0011,0.0018,0.0000,0.0023,0.0000,0.0000,0.0020,0.0000
"4719",2017,"4038523","Cam Marshmon","WR","East Carolina","American Athletic",0.0011,0.0018,0.0000,0.0025,0.0000,0.0000,0.0020,0.0000
"4720",2017,"480233","Donavan Tate","QB","Arizona","Pac-12",0.0011,0.0033,0.0000,0.0000,0.0030,0.0000,0.0020,0.0000
"4721",2017,"552292","Ben Olinger","WR","Southern Mississippi","Conference USA",0.0011,0.0023,0.0000,0.0025,0.0000,0.0000,0.0020,0.0000
"4722",2017,"4046975","Druw Bowen","WR","West Virginia","Big 12",0.0011,0.0021,0.0000,0.0024,0.0000,0.0000,0.0020,0.0000
"4723",2017,"3128405","Sam Seonbuchner","TE","Iowa State","Big 12",0.0011,0.0021,0.0000,0.0000,0.0030,0.0000,0.0020,0.0000
"4724",2017,"3125724","Jordan Hogue","WR","Ball State","Mid-American",0.0011,0.0024,0.0000,0.0000,0.0030,0.0000,0.0000,0.0030
"4725",2017,"3929842","Benton Washington","RB","Air Force","Mountain West",0.0011,0.0000,0.0014,0.0026,0.0000,0.0000,0.0020,0.0000
"4726",2017,"4240133","Dustin Burkhart","WR","Akron","Mid-American",0.0011,0.0022,0.0000,0.0026,0.0000,0.0000,0.0020,0.0000
"4727",2017,"550267","George Frazier","TE","Colorado","Pac-12",0.0011,0.0023,0.0000,0.0025,0.0000,0.0000,0.0020,0.0000
"4728",2017,"3127230","Kyle Wells","TE","California","Pac-12",0.0011,0.0020,0.0000,0.0000,0.0030,0.0000,0.0020,0.0000
"4729",2017,"4046976","Mitch Chugunov","WR","West Virginia","Big 12",0.0011,0.0021,0.0000,0.0000,0.0030,0.0000,0.0000,0.0040
"4730",2017,"4035554","Landen Akers","WR","Iowa State","Big 12",0.0011,0.0021,0.0000,0.0025,0.0000,0.0000,0.0020,0.0000
"4731",2017,"3139105","Tyler Jaynes","WR","Baylor","Big 12",0.0011,0.0021,0.0000,0.0000,0.0040,0.0000,0.0020,0.0000
"4732",2017,"3925352","Xavian Marks","WR","Alabama","SEC",0.0011,0.0028,0.0000,0.0023,0.0000,0.0000,0.0010,0.0000
"4733",2017,"3139422","Donquell Green","WR","Marshall","Conference USA",0.0011,0.0023,0.0000,0.0000,0.0040,0.0000,0.0000,0.0030
"4734",2017,"3119823","Kyle Buss","WR","Connecticut","American Athletic",0.0011,0.0023,0.0000,0.0000,0.0000,0.0050,0.0000,0.0030
"4735",2017,"3892774","Wyatt Schrepfer","RB","Baylor","Big 12",0.0011,0.0000,0.0027,0.0028,0.0000,0.0000,0.0020,0.0000
"4736",2017,"3931429","Anthony Mariscal","RB","Arizona","Pac-12",0.0011,0.0000,0.0018,0.0025,0.0000,0.0000,0.0020,0.0000
"4737",2017,"3932503","Brandon Junk","TE","Akron","Mid-American",0.0011,0.0022,0.0000,0.0000,0.0040,0.0000,0.0000,0.0030
"4738",2017,"552725","T.J. Patterson","QB","Colorado","Pac-12",0.0011,0.0023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030
"4739",2017,"3676818","TreVontae Hights","WR","TCU","Big 12",0.0011,0.0023,0.0000,0.0000,0.0030,0.0000,0.0000,0.0030
"4740",2017,"4039469","Anthony Thompson","QB","Northern Illinois","Mid-American",0.0011,0.0000,0.0020,0.0025,0.0000,0.0000,0.0020,0.0000
"4741",2017,"4035097","Jack Lowary","QB","Missouri","SEC",0.0011,0.0000,0.0022,0.0000,0.0000,0.0000,0.0020,0.0000
"4742",2017,"531640","Rob Riederer","TE","Tulsa","American Athletic",0.0011,0.0032,0.0000,0.0000,0.0040,0.0000,0.0000,0.0040
"4743",2017,"3134011","Zach Werlinger","QB","Arizona","Pac-12",0.0011,0.0000,0.0018,0.0000,0.0000,0.0060,0.0020,0.0000
"4744",2017,"3915496","Jay Roberson","RB","Central Michigan","Mid-American",0.0011,0.0021,0.0000,0.0000,0.0030,0.0000,0.0000,0.0030
"4745",2017,"546520","Zach Crouch","TE","Central Michigan","Mid-American",0.0011,0.0021,0.0000,0.0000,0.0030,0.0000,0.0020,0.0000
"4746",2017,"4036874","Francoise Sims II","RB","San José State","Mountain West",0.0011,0.0023,0.0000,0.0000,0.0030,0.0000,0.0020,0.0000
"4747",2017,"3139612","Chase Whitehead","WR","Southern Mississippi","Conference USA",0.0011,0.0023,0.0000,0.0000,0.0030,0.0000,0.0020,0.0000
"4748",2017,"3916142","Brady Davis","QB","Memphis","American Athletic",0.0011,0.0000,0.0024,0.0000,0.0000,0.0060,0.0000,0.0030
"4749",2017,"3123644","Brad Absher","WR","Appalachian State","Sun Belt",0.0011,0.0028,0.0000,0.0000,0.0000,0.0060,0.0000,0.0040
"4750",2017,"3946049","Jake Matkovich","WR","Air Force","Mountain West",0.0011,0.0063,0.0000,0.0000,0.0000,0.0060,0.0000,0.0050
"4751",2017,"4255941","Sean Pinson","RB","San José State","Mountain West",0.0011,0.0023,0.0000,0.0000,0.0030,0.0000,0.0000,0.0030
"4752",2017,"3123962","Daythan Davis","TE","TCU","Big 12",0.0011,0.0023,0.0000,0.0000,0.0030,0.0000,0.0020,0.0000
"4753",2017,"3116469","Ricky Rogers","WR","West Virginia","Big 12",0.0011,0.0021,0.0000,0.0000,0.0030,0.0000,0.0000,0.0040
"4754",2017,"3929636","Irvin Charles","WR","Penn State","Big Ten",0.0011,0.0020,0.0000,0.0000,0.0000,0.0060,0.0000,0.0040
"4755",2017,"4075238","Alejandro Marenco","WR","West Virginia","Big 12",0.0011,0.0021,0.0000,0.0024,0.0000,0.0000,0.0020,0.0000
"4756",2017,"3923412","Jake Robinson","TE","Temple","American Athletic",0.0011,0.0021,0.0000,0.0000,0.0030,0.0000,0.0020,0.0000
"4757",2017,"3929633","Nick Bowers","TE","Penn State","Big Ten",0.0011,0.0020,0.0000,0.0023,0.0000,0.0000,0.0020,0.0000
"4758",2017,"4035827","Damian Alloway","WR","UCLA","Pac-12",0.0011,0.0000,0.0028,0.0023,0.0000,0.0000,0.0020,0.0000
"4759",2017,"4036432","A'Darius Purifoy","WR","Appalachian State","Sun Belt",0.0011,0.0028,0.0000,0.0000,0.0040,0.0000,0.0020,0.0000
"4760",2017,"3139673","Chris Larsen","TE","UCF","American Athletic",0.0011,0.0024,0.0000,0.0000,0.0030,0.0000,0.0000,0.0040
"4761",2017,"4261085","Adam Farah","WR","Air Force","Mountain West",0.0011,0.0063,0.0000,0.0000,0.0000,0.0060,0.0000,0.0050
"4762",2017,"3929048","Sean Pratt","QB","UCF","American Athletic",0.0011,0.0000,0.0021,0.0023,0.0000,0.0000,0.0020,0.0000
"4763",2017,"4245653","Brian Casteel","WR","Arizona","Pac-12",0.0011,0.0033,0.0000,0.0000,0.0030,0.0000,0.0000,0.0040
"4764",2017,"3125288","Thai Cottrell","WR","San José State","Mountain West",0.0011,0.0023,0.0000,0.0000,0.0000,0.0050,0.0020,0.0000
"4765",2017,"4045167","Nick Eury","RB","Penn State","Big Ten",0.0011,0.0000,0.0024,0.0023,0.0000,0.0000,0.0020,0.0000
"4766",2017,"4035816","Dymond Lee","WR","UCLA","Pac-12",0.0011,0.0018,0.0000,0.0000,0.0000,0.0060,0.0000,0.0030
"4767",2017,"550459","Caleb Woodward","RB","Texas Tech","Big 12",0.0010,0.0000,0.0024,0.0022,0.0000,0.0000,0.0010,0.0000
"4768",2017,"4243760","Tyler Page","WR","SMU","American Athletic",0.0010,0.0020,0.0000,0.0023,0.0000,0.0000,0.0020,0.0000
"4769",2017,"4037232","Davis Johnson","WR","Wake Forest","ACC",0.0010,0.0023,0.0000,0.0023,0.0000,0.0000,0.0020,0.0000
"4770",2017,"3895848","Chad Hanaoka","RB","Northwestern","Big Ten",0.0010,0.0000,0.0019,0.0023,0.0000,0.0000,0.0010,0.0000
"4771",2017,"4039549","Brandon Benson","WR","SMU","American Athletic",0.0010,0.0020,0.0000,0.0023,0.0000,0.0000,0.0020,0.0000
"4772",2017,"4035482","Carter Groomes","WR","Clemson","ACC",0.0010,0.0021,0.0000,0.0000,0.0030,0.0000,0.0010,0.0000
"4773",2017,"3933175","Carson Coats","QB","Arkansas State","Sun Belt",0.0010,0.0000,0.0024,0.0022,0.0000,0.0000,0.0010,0.0000
"4774",2017,"4035653","Jackson Tirmonia","WR","Northwestern","Big Ten",0.0010,0.0020,0.0000,0.0000,0.0000,0.0050,0.0000,0.0030
"4775",2017,"3915190","Jayson Stanley","WR","Georgia","SEC",0.0010,0.0032,0.0000,0.0022,0.0000,0.0000,0.0010,0.0000
"4776",2017,"3919535","Steven Claude","WR","Wake Forest","ACC",0.0010,0.0023,0.0000,0.0000,0.0000,0.0050,0.0000,0.0030
"4777",2017,"4036164","Dylan Parham","TE","NC State","ACC",0.0010,0.0021,0.0000,0.0024,0.0000,0.0000,0.0020,0.0000
"4778",2017,"3116575","Trevon Lee","WR","Duke","ACC",0.0010,0.0021,0.0000,0.0023,0.0000,0.0000,0.0010,0.0000
"4779",2017,"3116141","James Prather","WR","Northwestern","Big Ten",0.0010,0.0020,0.0000,0.0000,0.0030,0.0000,0.0010,0.0000
"4780",2017,"550898","Dustin Bowens","TE","Florida Atlantic","Conference USA",0.0010,0.0027,0.0000,0.0000,0.0000,0.0060,0.0000,0.0030
"4781",2017,"4039500","Neru N'Shaka","WR","Toledo","Mid-American",0.0010,0.0023,0.0000,0.0000,0.0030,0.0000,0.0000,0.0030
"4782",2017,"3929837","Sam Iheke","WR","Oklahoma","Big 12",0.0010,0.0022,0.0000,0.0000,0.0000,0.0060,0.0010,0.0000
"4783",2017,"3923368","Chris Barr","WR","South Florida","American Athletic",0.0010,0.0000,0.0017,0.0000,0.0030,0.0000,0.0010,0.0000
"4784",2017,"4243016","Namani Parker","WR","Fresno State","Mountain West",0.0010,0.0023,0.0000,0.0024,0.0000,0.0000,0.0010,0.0000
"4785",2017,"3916203","Kevin Thomas","WR","SMU","American Athletic",0.0010,0.0020,0.0000,0.0000,0.0030,0.0000,0.0000,0.0030
"4786",2017,"3139396","David Tangipa","TE","Fresno State","Mountain West",0.0010,0.0023,0.0000,0.0000,0.0030,0.0000,0.0010,0.0000
"4787",2017,"4243234","Jernard Phillips","WR","South Florida","American Athletic",0.0010,0.0027,0.0000,0.0000,0.0000,0.0050,0.0000,0.0030
"4788",2017,"4036482","Javonis Isaac","TE","Arkansas State","Sun Belt",0.0010,0.0019,0.0000,0.0000,0.0030,0.0000,0.0000,0.0040
"4789",2017,"3917168","Darveon Brown","WR","Arkansas State","Sun Belt",0.0010,0.0019,0.0000,0.0022,0.0000,0.0000,0.0010,0.0000
"4790",2017,"3915308","Jake Burt","TE","Boston College","ACC",0.0010,0.0027,0.0000,0.0025,0.0000,0.0000,0.0020,0.0000
"4791",2017,"4037606","Chase Mummau","QB","Virginia Tech","ACC",0.0010,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030
"4792",2017,"4266204","Alex Bousky","RB","Northwestern","Big Ten",0.0010,0.0000,0.0019,0.0000,0.0030,0.0000,0.0010,0.0000
"4793",2017,"3127579","Chase Blakley","TE","Boise State","Mountain West",0.0010,0.0022,0.0000,0.0000,0.0030,0.0000,0.0020,0.0000
"4794",2018,"3675812","Bryce Perkins","QB","Virginia","ACC",0.6436,0.9788,0.3834,0.6032,0.6710,0.7350,0.6040,0.7420
"4795",2018,"4036585","Caleb Evans","QB","Louisiana Monroe","Sun Belt",0.6357,0.9649,0.3024,0.5854,0.6140,0.8100,0.5730,0.7710
"4796",2018,"4038220","Cole McDonald","QB","Hawai'i","Mountain West",0.6337,0.8724,0.2712,0.5768,0.6620,0.7400,0.5940,0.7150
"4797",2018,"4239134","David Pindell","QB","Connecticut","American Athletic",0.6258,0.8957,0.4063,0.5070,0.6370,0.8470,0.5560,0.7660
"4798",2018,"4038741","Kato Nelson","QB","Akron","Mid-American",0.6104,0.9137,0.2895,0.6025,0.5930,0.7190,0.5730,0.6670
"4799",2018,"4045290","Peyton Ramsey","QB","Indiana","Big Ten",0.6042,0.9329,0.2128,0.5116,0.6610,0.7420,0.5510,0.7300
"4800",2018,"4362340","Woody Barrett","QB","Kent State","Mid-American",0.5984,0.9333,0.2674,0.5771,0.5610,0.7340,0.5610,0.6650
"4801",2018,"558337","Nick Fitzgerald","QB","Mississippi State","SEC",0.5964,0.8805,0.4063,0.5668,0.5540,0.7600,0.5490,0.7130
"4802",2018,"3122424","Taylor Cornelius","QB","Oklahoma State","Big 12",0.5946,0.9863,0.1890,0.5507,0.5820,0.7740,0.5490,0.6930
"4803",2018,"3914382","J'Mar Smith","QB","Louisiana Tech","Conference USA",0.5880,0.9652,0.1447,0.4987,0.6030,0.7850,0.4850,0.7930
"4804",2018,"3116172","Trace McSorley","QB","Penn State","Big Ten",0.5822,0.9449,0.2966,0.5597,0.5650,0.7270,0.5380,0.6790
"4805",2018,"545683","Brent Stockstill","QB","Middle Tennessee","Conference USA",0.5805,0.9524,0.1795,0.4902,0.6560,0.6960,0.5140,0.7110
"4806",2018,"3116188","David Blough","QB","Purdue","Big Ten",0.5791,0.9094,0.1330,0.5061,0.6380,0.7060,0.4890,0.7710
"4807",2018,"4241820","Sam Ehlinger","QB","Texas","Big 12",0.5624,0.9055,0.2615,0.5278,0.4910,0.7860,0.5250,0.6450
"4808",2018,"4240904","Kellen Mond","QB","Texas A&M","SEC",0.5600,0.9473,0.2204,0.4602,0.6150,0.8030,0.4600,0.7700
"4809",2018,"4242418","Jordan Ta'amu","QB","Ole Miss","SEC",0.5556,0.8603,0.2154,0.5671,0.5420,0.6270,0.5220,0.6350
"4810",2018,"3921561","Deondre Francois","QB","Florida State","ACC",0.5544,0.8625,0.1449,0.4672,0.5860,0.7010,0.4650,0.6910
"4811",2018,"3915436","Steven Montez","QB","Colorado","Pac-12",0.5539,0.9431,0.1550,0.4807,0.5760,0.7130,0.4500,0.7530
"4812",2018,"4361182","Adrian Martinez","QB","Nebraska","Big Ten",0.5500,0.8561,0.2704,0.5150,0.5630,0.6470,0.5230,0.6130
"4813",2018,"4044431","K.J. Costello","QB","Stanford","Pac-12",0.5498,0.9705,0.0560,0.4780,0.5850,0.6900,0.4940,0.6610
"4814",2018,"3128814","Manny Wilkins","QB","Arizona State","Pac-12",0.5469,0.9900,0.1987,0.4822,0.5660,0.7260,0.4710,0.7220
"4815",2018,"4039073","Mason Fine","QB","North Texas","Conference USA",0.5460,0.9241,0.1114,0.5146,0.5470,0.7060,0.4860,0.6800
"4816",2018,"3917315","Kyler Murray","QB","Oklahoma","Big 12",0.5454,0.9384,0.2398,0.4662,0.6200,0.7060,0.4930,0.6910
"4817",2018,"4039470","Marcus Childers","QB","Northern Illinois","Mid-American",0.5452,0.9167,0.2616,0.4895,0.5360,0.7300,0.4860,0.6730
"4818",2018,"4040616","Dwayne Haskins","QB","Ohio State","Big Ten",0.5386,0.9469,0.1109,0.4514,0.5780,0.7500,0.4650,0.7310
"4819",2018,"4361902","Dan Ellington","QB","Georgia State","Sun Belt",0.5363,0.8266,0.3077,0.4749,0.5740,0.6600,0.4780,0.6490
"4820",2018,"3116144","Clayton Thorson","QB","Northwestern","Big Ten",0.5348,0.9343,0.0863,0.4783,0.5210,0.6710,0.4810,0.6460
"4821",2018,"4241635","Josh Adkins","QB","New Mexico State","FBS Independents",0.5312,0.7221,0.1980,0.5176,0.5120,0.6000,0.4900,0.5990
"4822",2018,"4241222","Charlie Brewer","QB","Baylor","Big 12",0.5247,0.8082,0.2175,0.4900,0.5230,0.6590,0.4630,0.6440
"4823",2018,"3122611","Ty Gangi","QB","Nevada","Mountain West",0.5213,0.8907,0.0916,0.4925,0.5280,0.6240,0.4750,0.6100
"4824",2018,"3915511","Joe Burrow","QB","LSU","SEC",0.5194,0.9782,0.1793,0.4455,0.5390,0.7220,0.4240,0.7060
"4825",2018,"3917792","Daniel Jones","QB","Duke","ACC",0.5187,0.8300,0.1659,0.5000,0.5070,0.6210,0.4830,0.5900
"4826",2018,"3127332","Marcus McMaryion","QB","Fresno State","Mountain West",0.5184,0.9702,0.1197,0.4135,0.5340,0.7760,0.4340,0.7500
"4827",2018,"3915776","Kyle Shurmur","QB","Vanderbilt","SEC",0.5161,0.9741,0.0474,0.4315,0.4730,0.8080,0.4450,0.6840
"4828",2018,"4374303","JT Daniels","QB","USC","Pac-12",0.5070,0.9049,0.0698,0.4063,0.5630,0.6940,0.4250,0.6890
"4829",2018,"4038941","Justin Herbert","QB","Oregon","Pac-12",0.5054,0.9722,0.1018,0.3668,0.5210,0.7590,0.4010,0.7450
"4830",2018,"3722362","Brett Rypien","QB","Boise State","Mountain West",0.5031,0.9137,0.1053,0.4057,0.4980,0.7380,0.4170,0.7090
"4831",2018,"4038809","Jake Bentley","QB","South Carolina","SEC",0.5029,0.8772,0.1078,0.4611,0.4530,0.7180,0.4660,0.5890
"4832",2018,"4029885","Stephen Calvert","QB","Liberty","FBS Independents",0.4995,0.9783,0.0220,0.3897,0.4700,0.8020,0.4190,0.6750
"4833",2018,"3125968","Gus Ragland","QB","Miami (OH)","Mid-American",0.4994,0.8877,0.1579,0.4740,0.4500,0.6290,0.4630,0.5610
"4834",2018,"3917958","Ryan Willis","QB","Virginia Tech","ACC",0.4957,0.8434,0.1811,0.4116,0.4710,0.6960,0.4310,0.6220
"4835",2018,"546288","Ryan Finley","QB","NC State","ACC",0.4857,0.8990,0.0652,0.4032,0.4940,0.7300,0.4220,0.6410
"4836",2018,"3892775","Jarrett Stidham","QB","Auburn","SEC",0.4853,0.9672,0.0992,0.4097,0.4980,0.6930,0.4220,0.6410
"4837",2018,"4036378","Jordan Love","QB","Utah State","Mountain West",0.4834,0.8978,0.0826,0.4543,0.4730,0.6340,0.4620,0.5310
"4838",2018,"3886812","Jake Browning","QB","Washington","Pac-12",0.4791,0.9592,0.1109,0.3279,0.5080,0.7880,0.3700,0.7190
"4839",2018,"4034948","Feleipe Franks","QB","Florida","SEC",0.4788,0.8865,0.1843,0.4314,0.4800,0.6580,0.4420,0.5750
"4840",2018,"4036149","Nathan Stanley","QB","Iowa","Big Ten",0.4775,0.9734,0.0480,0.3670,0.4910,0.7090,0.4100,0.6170
"4841",2018,"3116379","Justice Hansen","QB","Arkansas State","Sun Belt",0.4752,0.7624,0.1923,0.4577,0.4310,0.6150,0.4400,0.5530
"4842",2018,"4240703","Kenny Pickett","QB","Pittsburgh","ACC",0.4737,0.9824,0.1522,0.3519,0.4780,0.7440,0.3700,0.6760
"4843",2018,"3924327","Drew Lock","QB","Missouri","SEC",0.4712,0.9686,0.0804,0.4150,0.4510,0.6750,0.4110,0.6180
"4844",2018,"4239086","Desmond Ridder","QB","Cincinnati","American Athletic",0.4666,0.8269,0.2178,0.3881,0.4940,0.6180,0.3960,0.6250
"4845",2018,"4244688","Nathan Rourke","QB","Ohio","Mid-American",0.4642,0.8840,0.2181,0.4247,0.4680,0.6030,0.4140,0.5920
"4846",2018,"4035995","Jawon Pass","QB","Louisville","ACC",0.4626,0.7590,0.1257,0.4638,0.4260,0.5440,0.4190,0.5390
"4847",2018,"3916564","Tyree Jackson","QB","Buffalo","Mid-American",0.4576,0.9718,0.0721,0.3977,0.4220,0.6510,0.4030,0.5710
"4848",2018,"3916447","Eric Dungey","QB","Syracuse","ACC",0.4555,0.7207,0.2412,0.4152,0.5220,0.4930,0.4170,0.5510
"4849",2018,"3858944","Blake Barnett","QB","South Florida","American Athletic",0.4535,0.7845,0.1531,0.3651,0.5370,0.5430,0.3880,0.5960
"4850",2018,"4039300","D'Eriq King","QB","Houston","American Athletic",0.4523,0.7119,0.1979,0.4176,0.4460,0.5680,0.4120,0.5340
"4851",2018,"559556","Will Grier","QB","West Virginia","Big 12",0.4432,0.7754,0.0602,0.4118,0.4480,0.5420,0.4020,0.5380
"4852",2018,"3895838","Nathan Elliott","QB","North Carolina","ACC",0.4349,0.7786,0.0820,0.3842,0.4330,0.5890,0.4000,0.4980
"4853",2018,"4035292","Shea Patterson","QB","Michigan","Big Ten",0.4342,0.9359,0.1029,0.3760,0.4270,0.6420,0.3500,0.6450
"4854",2018,"4038940","Terry Wilson","QB","Kentucky","SEC",0.4339,0.8083,0.2012,0.3884,0.4350,0.5680,0.3700,0.5960
"4855",2018,"3929824","Brian Lewerke","QB","Michigan State","Big Ten",0.4326,0.6792,0.1596,0.3639,0.4380,0.6050,0.3670,0.5560
"4856",2018,"3127261","Peyton Bender","QB","Kansas","Big 12",0.4287,0.8162,0.0337,0.3545,0.3960,0.6370,0.3720,0.5230
"4857",2018,"3914543","Blake LaRussa","QB","Old Dominion","Conference USA",0.4268,0.7253,0.0457,0.3985,0.4390,0.4910,0.3980,0.4880
"4858",2018,"3893630","Brady White","QB","Memphis","American Athletic",0.4267,0.9463,0.0507,0.3171,0.4250,0.7430,0.3420,0.6280
"4859",2018,"4046678","Ian Book","QB","Notre Dame","FBS Independents",0.4208,0.7512,0.1429,0.3914,0.3690,0.5740,0.4000,0.4620
"4860",2018,"3116087","AJ Bush","QB","Illinois","Big Ten",0.4202,0.6504,0.2611,0.3483,0.4350,0.5720,0.4080,0.4470
"4861",2018,"4261909","Isaiah Green","QB","Marshall","Conference USA",0.4128,0.7500,0.0828,0.3641,0.4540,0.4970,0.3550,0.5390
"4862",2018,"4044122","Anthony Russo","QB","Temple","American Athletic",0.4082,0.7790,0.0622,0.3550,0.4120,0.5360,0.3370,0.5640
"4863",2018,"4241399","Chris Robison","QB","Florida Atlantic","Conference USA",0.4070,0.8378,0.1164,0.3703,0.3780,0.5370,0.3430,0.5460
"4864",2018,"4360310","Trevor Lawrence","QB","Clemson","ACC",0.4061,0.7515,0.0779,0.3347,0.4460,0.5540,0.3480,0.5560
"4865",2018,"3914395","James Morgan","QB","Florida International","Conference USA",0.3993,0.8583,0.0351,0.3342,0.3550,0.6590,0.3380,0.5270
"4866",2018,"4036429","Zac Thomas","QB","Appalachian State","Sun Belt",0.3976,0.7957,0.1485,0.3191,0.3890,0.6220,0.3390,0.5260
"4867",2018,"4035167","Jarrett Guarantano","QB","Tennessee","SEC",0.3974,0.8387,0.0500,0.2928,0.4010,0.6120,0.3060,0.5570
"4868",2018,"4240351","Tyler Vander Waal","QB","Wyoming","Mountain West",0.3966,0.9063,0.0843,0.2722,0.4110,0.6320,0.3010,0.5640
"4869",2018,"4242408","Chase Garbers","QB","California","Pac-12",0.3923,0.6404,0.1595,0.3492,0.3400,0.5830,0.3340,0.5160
"4870",2018,"3921685","Josh Love","QB","San José State","Mountain West",0.3923,0.6324,0.0449,0.3392,0.4130,0.5000,0.3420,0.4690
