Rk,Player,Year,Class,School,G,Kick Ret,Kick Ret Yds,Kick Ret Avg,Kick Ret TD
2189,Cory Butler,2016,SR,Utah,8,12,326,27.2,1
2190,Sean Christie,2016,SO,Maryland,4,3,24,8,0
2191,Bradley Clement,2016,FR,Florida Atlantic,6,3,29,9.7,0
2192,Malik Dear,2016,SO,Mississippi State,10,10,126,12.6,0
2193,Devin Duvernay,2016,FR,Texas,10,12,257,21.4,0
2194,Brad Earnest,2016,SO,Miami (OH),6,1,1,1,0
2195,Jordan Eastling,2016,FR,Texas State,9,11,205,18.6,0
2196,Donquell Green,2016,SO,Marshall,5,7,146,20.9,0
2197,Quinton Lane,2016,JR,South Alabama,5,2,34,17,0
2198,Eric Lemke,2016,SR,Idaho,2,2,15,7.5,0
2199,Bryce Love,2016,SO,Stanford,11,5,47,9.4,0
2200,Trey Payne,2016,JR,Georgia State,10,1,11,11,0
2201,Desmond Phillips,2016,FR,Toledo,2,1,29,29,0
2202,D.J Reed,2016,SO,Kansas State,11,6,175,29.2,0
2203,Rob Riederer,2016,JR,Tulsa,4,1,7,7,0
2204,Jay Roberson,2016,JR,Central Michigan,3,1,17,17,0
2205,Isaiah Rodgers,2016,FR,Massachusetts,9,31,733,23.6,0
2206,De'Monte Ruth,2016,SO,Iowa State,6,3,28,9.3,0
2207,Sharrieff Shah,2016,SR,Utah,5,2,27,13.5,0
2208,Eddie Sinegal,2016,FR,UTEP,9,4,66,16.5,0
2209,Sam Sizelove,2016,SO,Kansas State,6,1,6,6,0
2210,Anu Somoye,2016,SO,New Mexico,4,1,3,3,0
2211,Jahad Thomas,2016,SR,Temple,10,2,28,14,0
2212,Chris Thompson,2016,SR,Florida,6,8,159,19.9,0
2213,Evan Weaver,2016,FR,California,8,3,26,8.7,0
2214,Delton Williams,2016,SR,Michigan State,6,4,66,16.5,0
2215,Jonathan Wilson,2016,FR,Memphis,10,1,8,8,0
2216,Tuli Wily-Matagi,2016,FR,Oregon State,1,1,12,12,0
2217,Gerold Bright,2016,FR,Utah State,8,9,183,20.3,0
2218,Emmanuel Esukpa,2016,FR,Rice,5,1,16,16,0
2219,Aston Walter,2016,SO,Rice,7,12,224,18.7,0
2220,Jarell Aaron,2016,SR,Southern Mississippi,2,2,38,19,0
2221,Jarion Anderson,2016,FR,Tulsa,4,1,6,6,0
2222,Tyraiq Beals,2016,SO,Connecticut,9,12,186,15.5,0
2223,Dillion Birden,2016,JR,Houston,11,1,20,20,0
2224,Julian Blackmon,2016,FR,Utah,3,2,26,13,0
2225,Kris Boyd,2016,SO,Texas,11,2,29,14.5,0
2226,Ricky Brookins,2016,SO,Indiana,4,3,44,14.7,0
2227,Nick Brossette,2016,SO,Louisiana State,6,3,57,19,0
2228,LeVander Brown,2016,SR,San Jose State,1,1,7,7,0
2229,Ian Bunting,2016,JR,Michigan,2,1,0,0,0
2230,Kendall Bussey,2016,FR,Texas A&M,4,1,30,30,0
2231,Emanuel Byrd,2016,SR,Marshall,11,1,13,13,0
2232,Tyler Byrd,2016,FR,Tennessee,11,9,229,25.4,0
2233,Parris Campbell,2016,SO,Ohio State,12,21,584,27.8,0
2234,Rashard Causey,2016,SO,UCF,2,1,0,0,0
2235,Bill Cecil,2016,JR,Appalachian State,2,1,9,9,0
2236,Nate Cottrell,2016,FR,Georgia Tech,6,6,113,18.8,0
2237,Drake Davis,2016,FR,Louisiana State,2,1,4,4,0
2238,Keion Davis,2016,SO,Marshall,9,26,603,23.2,1
2239,Walter Dawn,2016,FR,UTEP,10,13,220,16.9,0
2240,Cameron Decell,2016,SR,Rice,2,1,2,2,0
2241,Cam Denson,2016,JR,Arizona,9,4,72,18,0
2242,Kenya Donaldson,2016,SR,New Mexico,1,1,0,0,0
2243,Nathan Echard,2016,JR,Illinois,11,5,102,20.4,0
2244,Darrynton Evans,2016,FR,Appalachian State,11,22,439,20,0
2245,Tavien Feaster,2016,FR,Clemson,8,7,141,20.1,0
2246,Chris Finke,2016,SO,Notre Dame,10,5,85,17,0
2247,Hyleck Foster,2016,JR,Marshall,11,5,122,24.4,0
2248,C.J. Fuller,2016,SO,Clemson,10,3,53,17.7,0
2249,Jager Gardner,2016,SO,Temple,8,1,14,14,0
2250,Devin Glenn,2016,SO,Tulane,9,11,191,17.4,0
2251,Tyrell Goodman,2016,SR,Akron,4,2,31,15.5,0
2252,Farrod Green,2016,FR,Mississippi State,6,1,12,12,0
2253,Ryan Green,2016,JR,Florida State,5,4,61,15.3,0
2254,Der'Woun Greene,2016,SR,Virginia Tech,7,5,113,22.6,0
2255,Mitchell Harger,2016,SR,Iowa State,7,5,75,15,0
2256,Emmanuel Harris,2016,JR,New Mexico,8,2,32,16,0
2257,Terran Hasselbach,2016,SO,Colorado,4,1,9,9,0
2258,Mikee Hayes,2016,JR,Akron,1,1,1,1,0
2259,Gary Haynes,2016,SO,Louisiana,6,2,17,8.5,0
2260,Hale Hentges,2016,SO,Alabama,5,2,22,11,0
2261,Aleva Hifo,2016,FR,Brigham Young,11,18,374,20.8,0
2262,Lloyd Hightower,2016,FR,Idaho,4,5,92,18.4,0
2263,Gabe Hill,2016,SO,Troy,2,1,0,0,0
2264,Gregory Hogan,2016,JR,New Mexico State,9,12,180,15,0
2265,Isaac Holder,2016,FR,Eastern Michigan,8,4,61,15.3,0
2266,Bobby Holly,2016,FR,Louisiana Tech,6,1,11,11,0
2267,Larry Hope,2016,SR,Akron,11,3,13,4.3,0
2268,Garrett Hudson,2016,JR,Purdue,3,3,45,15,0
2269,Nate Iese,2016,SR,UCLA,8,1,2,2,0
2270,Willy Ivery,2016,JR,North Texas,11,1,24,24,0
2271,Chris Jackson,2016,FR,Marshall,12,1,23,23,0
2272,Ainslie Johnson,2016,SR,Illinois,4,1,6,6,0
2273,Willie Johnson,2016,FR,Marshall,4,3,85,28.3,0
2274,Mykel Jones,2016,FR,Oklahoma,8,2,21,10.5,0
2275,Chris Lacy,2016,JR,Oklahoma State,11,2,51,25.5,0
2276,Chris Love,2016,JR,East Carolina,8,21,445,21.2,0
2277,Kam Martin,2016,FR,Auburn,6,1,7,7,0
2278,Nathan Meadors Jr.,2016,SR,Louisiana-Monroe,2,1,10,10,0
2279,Elijah Mitchell,2016,SR,Nevada,11,22,508,23.1,0
2280,Flynn Nagel,2016,SO,Northwestern,10,5,98,19.6,0
2281,Speedy Noil,2016,JR,Texas A&M,9,5,104,20.8,0
2282,Kevin Nutt Jr.,2016,JR,Colorado State,10,6,117,19.5,0
2283,Zach Oakley,2016,SO,Central Michigan,5,2,22,11,0
2284,Taylor Oldham,2016,SR,UCF,10,1,1,1,0
2285,Josh Oliver,2016,SO,San Jose State,4,2,3,1.5,0
2286,Tez Parks,2016,SO,Southern Mississippi,9,19,368,19.4,0
2287,Devontre Parnell,2016,SR,Southern Mississippi,4,5,107,21.4,0
2288,Michael Pittman Jr.,2016,FR,USC,8,2,13,6.5,0
2289,Tony Pittman,2016,JR,Marshall,10,2,31,15.5,0
2290,Brandon Polk,2016,SO,Penn State,2,1,35,35,0
2291,Quinten Pounds,2016,FR,Washington,6,1,33,33,0
2292,La Ramsby,2016,JR,Georgia Southern,11,2,41,20.5,0
2293,Amir Rasul,2016,FR,Florida State,2,1,11,11,0
2294,Brandon Rodgers,2016,FR,Marshall,5,11,233,21.2,0
2295,Daryl Rollins Davis,2016,SO,Arkansas State,10,15,394,26.3,0
2296,Brady Ross,2016,FR,Iowa,8,2,14,7,0
2297,Hayden Schuh,2016,SR,Washington,4,1,0,0,0
2298,Tim Settle,2016,FR,Virginia Tech,10,2,15,7.5,0
2299,Darrius Sims,2016,SR,Vanderbilt,11,23,648,28.2,0
2300,Leonard Skattebo,2016,JR,Bowling Green State,3,1,7,7,0
2301,Turner Smiley,2016,JR,North Texas,9,3,64,21.3,0
2302,Alfred Smith,2016,FR,Louisiana Tech,11,15,308,20.5,0
2303,Bradan Smith,2016,JR,UNC Charlotte,2,1,2,2,0
2305,Kwadarrius Smith,2016,SO,Akron,7,2,12,6,0
2306,Terence Stephens Jr,2016,FR,Bowling Green State,7,4,68,17,0
2307,Lawrence Stevens,2016,FR,Rutgers,3,1,10,10,0
2308,Jalen Tabor,2016,JR,Florida,10,1,33,33,0
2309,Ainuu Taua,2016,SO,UCLA,2,1,7,7,0
2310,Kevin Thomas,2016,SO,SMU,9,20,325,16.3,0
2311,Taj-Amir Torres,2016,SO,Boston College,8,1,30,30,0
2312,Breck Turner,2016,FR,Eastern Michigan,9,2,18,9,0
2313,Joe Walker,2016,SR,Army,8,1,5,5,0
2314,Kyle Williams,2016,FR,Arizona State,5,1,16,16,0
2315,Travon Williams,2016,FR,Temple,3,3,63,21,0
2316,Tyler Wilson,2016,FR,North Texas,10,28,607,21.7,0
2317,Brett Winnegan,2016,SO,Texas-San Antonio,8,13,311,23.9,0
2318,Isaiah Wright,2016,FR,Temple,10,4,95,23.8,0
2319,Ryan Yurachek,2016,JR,Marshall,11,3,26,8.7,0
2320,Austin Maloney,2016,FR,Florida International,8,2,28,14,0
2321,Carlos Davis,2016,SR,Ole Miss,12,33,754,22.8,0
2322,Kailo Moore,2016,SR,Ole Miss,9,3,59,19.7,0
2323,Freddie Stevenson,2016,SR,Florida State,6,1,12,12,0
2324,Kermit Whitfield,2016,SR,Florida State,12,26,595,22.9,0
2325,Zedrick Woods,2016,SO,Ole Miss,12,1,26,26,0
2326,Jeremy Cox,2016,SO,Old Dominion,11,1,26,26,0
2327,Armanti Foreman,2016,JR,Texas,10,6,110,18.3,0
2328,Isaiah Harper,2016,SO,Old Dominion,10,2,25,12.5,0
2329,Brandon Jones,2016,FR,Texas,10,2,44,22,0
2330,Marques Little,2016,JR,Old Dominion,6,2,36,18,0
2331,Josh Marriner,2016,JR,Old Dominion,8,5,112,22.4,0
2332,Zach Pascal,2016,SR,Old Dominion,12,9,237,26.3,0
2333,Kyle Porter,2016,FR,Texas,11,2,29,14.5,0
2334,C.J Sanders,2016,SO,Notre Dame,12,29,725,25,2
2335,Brandon Simmons,2016,JR,Old Dominion,4,2,29,14.5,0
2336,Kesean Strong,2016,SO,Old Dominion,10,16,338,21.1,0
2337,Jacorey Warrick,2016,SR,Texas,11,13,258,19.8,0
2338,Dexter Williams,2016,SO,Notre Dame,11,4,67,16.8,0
2339,Ishmael Adams,2016,SR,UCLA,11,32,734,22.9,0
2340,Rodney Adams,2016,SR,South Florida,12,22,534,24.3,0
2341,Joseph Ajeigbe,2016,JR,Duke,10,1,17,17,0
2342,A.J. Alexander,2016,FR,Ohio State,4,2,17,8.5,0
2343,James Allen,2016,SO,Massachusetts,12,22,426,19.4,0
2344,Jeffrey Allison,2016,FR,Fresno State,8,2,15,7.5,0
2345,Bilal Ally,2016,FR,Massachusetts,5,1,22,22,0
2346,Desmond Anderson,2016,SO,Middle Tennessee State,8,13,272,20.9,0
2347,Dennis Andrews,2016,SR,Middle Tennessee State,11,1,6,6,0
2348,Alfred Ansley,2016,SR,Florida Atlantic,3,1,1,1,0
2349,D'Nerius Antoine,2016,SR,Southern Mississippi,12,4,113,28.3,0
2350,Lance Austin,2016,JR,Georgia Tech,12,3,38,12.7,0
2351,Dami Ayoola,2016,SR,South Alabama,12,5,81,16.2,0
2352,Jeff Badet,2016,JR,Kentucky,12,15,344,22.9,0
2353,Dakota Ball,2016,SR,Alabama,8,1,13,13,0
2354,Elijah Ball,2016,FR,Ohio,8,7,147,21,0
2355,Kalen Ballage,2016,JR,Arizona State,12,18,409,22.7,0
2356,Travion Banks,2016,FR,Miami (OH),4,3,54,18,0
2357,Saquon Barkley,2016,SO,Penn State,12,1,17,17,0
2358,Cameron Batson,2016,JR,Texas Tech,12,6,93,15.5,0
2359,Kyle Belack,2016,FR,Ohio,12,14,297,21.2,0
2360,Braxton Berrios,2016,JR,Miami (FL),10,2,40,20,0
2361,Keishawn Bierria,2016,JR,Washington,13,1,45,45,1
2362,Darryl Bonner,2016,JR,Navy,9,1,46,46,0
2363,Johnathan Boone,2016,SO,New Mexico State,12,2,35,17.5,0
2364,Jay Bowdry,2016,FR,Georgia Southern,9,1,17,17,0
2365,Matt Breida,2016,SR,Georgia Southern,12,3,68,22.7,0
2366,Daniel Brooks,2016,SR,Oklahoma,2,2,48,24,0
2367,Tony Brooks-James,2016,SO,Oregon,12,8,137,17.1,0
2368,Dorian Brown,2016,JR,Ohio,9,5,123,24.6,0
2369,Jarell Brown,2016,SO,Louisiana-Monroe,3,1,26,26,0
2370,Juwuan Brown,2016,SO,South Florida,9,1,7,7,0
2371,Shun Brown,2016,SO,Arizona,12,2,58,29,0
2372,Tre Bryant,2016,FR,Nebraska,12,23,508,22.1,0
2373,Ryan Buchholz,2016,FR,Penn State,11,1,0,0,0
2374,Joe Burger,2016,JR,Ohio State,8,1,13,13,0
2375,Kenny Buyers,2016,SR,North Texas,11,2,45,22.5,0
2376,Raymond Calais,2016,FR,Louisiana,9,15,329,21.9,0
2377,D.J. Calhoun,2016,JR,Arizona State,12,1,42,42,1
2378,Ernest Calhoun,2016,SR,Kent State,12,6,101,16.8,0
2379,Antonio Callaway,2016,SO,Florida,10,3,97,32.3,1
2380,Tyler Cameron,2016,SR,Florida Atlantic,11,1,15,15,0
2381,Myles Campbell,2016,JR,Georgia Southern,10,10,207,20.7,0
2382,Jeff Carr,2016,SO,Oklahoma State,6,3,48,16,0
2383,Marcus Clark,2016,JR,Florida Atlantic,4,1,18,18,0
2384,Corey Clement,2016,SR,Wisconsin,11,1,4,4,0
2385,Josh Cleveland,2016,JR,Bowling Green State,11,1,27,27,0
2386,A.J. Coney,2016,JR,Akron,10,9,131,14.6,0
2387,Austin Conway,2016,FR,Wyoming,12,2,47,23.5,0
2388,Deontae Cooper,2016,SR,San Jose State,11,5,115,23,0
2389,Josh Corcoran,2016,SO,Northern Illinois,7,2,22,11,0
2390,Keke Coutee,2016,SO,Texas Tech,12,6,97,16.2,0
2391,Jarred Craft,2016,JR,Louisiana Tech,12,1,45,45,1
2392,Warren Craft,2016,FR,Virginia,4,1,0,0,0
2393,Tim Crawley,2016,SR,San Jose State,12,3,67,22.3,0
2394,Damarea Crockett,2016,FR,Missouri,11,6,106,17.7,0
2395,Montay Crockett,2016,SR,Georgia Southern,11,12,241,20.1,0
2396,Evan Croutch,2016,SO,Ohio,9,1,3,3,0
2397,Jahmaal Daniel,2016,JR,Navy,4,1,19,19,0
2398,Nikolas Daniels,2016,FR,Texas State,7,1,0,0,0
2399,Andrew Davis,2016,SR,Illinois,4,1,13,13,0
2400,Corey Davis,2016,SR,Western Michigan,12,1,0,0,0
2401,Reggie Davis,2016,SR,Georgia,11,18,410,22.8,0
2402,Reginald Davis,2016,SR,Texas Tech,9,14,272,19.4,0
2403,Walden Davis,2016,SO,Southern Mississippi,7,1,21,21,0
2404,Caleb Day,2016,SR,Illinois,3,1,8,8,0
2405,Alec Dhaenens,2016,JR,Boise State,9,2,28,14,0
2406,John Diarse,2016,JR,Texas Christian,12,1,10,10,0
2407,Garrett Dickerson,2016,JR,Northwestern,11,1,13,13,0
2408,Gehrig Dieter,2016,SR,Alabama,12,2,36,18,0
2409,Trevon Diggs,2016,FR,Alabama,13,7,166,23.7,0
2410,Elkanah Dillon,2016,SO,South Florida,4,2,0,0,0
2411,Doroland Dorceus,2016,JR,Memphis,12,2,24,12,0
2412,Vanel Dossous,2016,JR,Bowling Green State,6,1,15,15,0
2413,Jomon Dotson,2016,SO,Washington,11,1,6,6,0
2414,Brendan Douglas,2016,SR,Georgia,4,2,15,7.5,0
2415,Deondre Douglas,2016,SO,Troy,12,4,54,13.5,0
2416,Jovon Durante,2016,SO,West Virginia,11,1,16,16,0
2417,Van Edwards Jr.,2016,SO,Akron,11,22,524,23.8,0
2418,Devon Edwards,2016,SR,Duke,4,2,41,20.5,0
2419,Emeke Egbule,2016,SO,Houston,10,1,3,3,0
2420,Brayden El-Bakri,2016,SO,Brigham Young,6,2,23,11.5,0
2421,Jordan Ellis,2016,SO,Virginia,10,1,12,12,0
2422,B.J. Emmons,2016,FR,Alabama,6,1,26,26,0
2423,Chris Evans,2016,FR,Michigan,12,1,26,26,0
2424,Justin Evans,2016,SR,Texas A&M,12,14,405,28.9,0
2425,Nico Evans,2016,SO,Wyoming,9,3,58,19.3,0
2426,Koa Farmer,2016,SO,Penn State,10,1,3,3,0
2427,Demarcus Felton,2016,SO,Texas Tech,8,2,27,13.5,0
2428,Ladell Fleming,2016,SR,Northern Illinois,12,1,9,9,0
2429,Andy Flusche,2016,JR,North Texas,11,2,14,7,0
2430,Hunter Folkertsma,2016,JR,Bowling Green State,9,3,10,3.3,0
2431,Johnathan Ford,2016,FR,Auburn,12,8,127,15.9,0
2432,Keith Ford,2016,JR,Texas A&M,12,8,140,17.5,0
2433,Kaleb Fossum,2016,SO,Washington State,9,6,138,23,0
2434,Kendrick Foster,2016,JR,Illinois,12,28,554,19.8,0
2435,Khris Francis,2016,SR,North Carolina,11,4,51,12.8,0
2436,Jabir Frye,2016,FR,Troy,8,20,558,27.9,1
2437,Jake Funk,2016,FR,Maryland,11,3,49,16.3,0
2438,Shawn Furlow,2016,SO,East Carolina,6,6,156,26,0
2439,Rico Gafford,2016,JR,Wyoming,12,3,64,21.3,0
2440,Bailey Gaither,2016,FR,San Jose State,7,7,128,18.3,0
2441,Ruben Garnett,2016,FR,Middle Tennessee State,7,7,103,14.7,0
2442,Giovanni Gentosi,2016,SO,UCLA,2,1,7,7,0
2443,Shelton Gibson,2016,JR,West Virginia,12,27,606,22.4,0
2444,Trevis Gipson,2016,FR,Tulsa,7,1,2,2,0
2445,Tyquwan Glass,2016,SR,Fresno State,11,7,128,18.3,0
2446,Terry Godwin,2016,SO,Georgia,12,1,43,43,1
2447,Randall Goforth,2016,SR,UCLA,11,2,65,32.5,0
2448,Laquvionte Gonzalez,2016,JR,Kansas,12,28,601,21.5,1
2449,Justin Goodwin,2016,SR,Rutgers,11,25,460,18.4,0
2450,Isaiah Graham,2016,FR,Texas Christian,5,3,60,20,0
2451,Janarion Grant,2016,SR,Rutgers,4,6,195,32.5,1
2452,Deante' Gray,2016,SR,Texas Christian,11,18,404,22.4,0
2453,Donald Gray,2016,JR,Mississippi State,11,4,83,20.8,0
2454,James Gray,2016,SR,North Texas,12,2,1,0.5,0
2455,J.J. Green,2016,JR,Georgia Tech,9,14,345,24.6,1
2456,Marcus Green,2016,SO,Louisiana-Monroe,12,14,298,21.3,0
2457,Pat Green,2016,JR,East Carolina,7,1,0,0,0
2458,Derrius Guice,2016,SO,Louisiana State,11,8,142,17.8,0
2459,Austin Guido,2016,SR,Western Michigan,7,1,0,0,0
2460,Toneo Gulley,2016,SR,Navy,11,1,32,32,0
2461,Matt Hadley,2016,JR,Brigham Young,9,7,195,27.9,0
2462,Xavier Hall,2016,SR,New Mexico State,12,2,34,17,0
2463,DaeSean Hamilton,2016,JR,Penn State,11,1,0,0,0
2464,LaDarius Hamilton,2016,FR,North Texas,6,1,15,15,0
2465,Daniel Hamm,2016,JR,Virginia,11,1,24,24,0
2466,Delvon Hardaway,2016,JR,Fresno State,6,1,13,13,0
2467,Bo Hardy,2016,SR,Ohio,9,5,125,25,0
2468,Drew Hare,2016,SR,Northern Illinois,5,1,0,0,0
2469,J.D. Harmon,2016,SR,Kentucky,12,2,43,21.5,0
2470,Josh Harshman,2016,SO,Wyoming,4,1,1,1,0
2471,Keon Hatcher,2016,SR,Arkansas,11,1,20,20,0
2472,De'Chavon Hayes,2016,SR,Arizona State,12,1,30,30,0
2473,Taylor Heflin,2016,SO,Navy,9,2,21,10.5,0
2474,Bobby Henderson,2016,SR,Michigan,6,3,39,13,0
2475,Carlos Henderson,2016,JR,Louisiana Tech,11,19,635,33.4,2
2476,Darrell Henderson,2016,FR,Memphis,12,2,113,56.5,1
2477,Quadree Henderson,2016,SO,Pittsburgh,12,28,871,31.1,3
2478,Malik Henry,2016,SO,Georgia Southern,8,17,366,21.5,0
2479,Josh Hicks,2016,JR,Rutgers,9,6,77,12.8,0
2480,Kyle Hicks,2016,JR,Texas Christian,12,1,24,24,0
2481,Brian Hill,2016,JR,Wyoming,12,1,27,27,0
2482,K.J. Hill,2016,FR,Ohio State,8,1,6,6,0
2483,Khalid Hill,2016,SR,Michigan,12,3,28,9.3,0
2484,Darius Hoggins,2016,JR,Louisiana,11,2,29,14.5,0
2485,Brandon Holloway,2016,SR,Mississippi State,8,13,297,22.8,0
2486,Tyre'Oune Holmes,2016,JR,Southern Mississippi,6,1,5,5,0
2487,Hussein Howe,2016,FR,East Carolina,7,4,31,7.8,0
2488,Khaleke Hudson,2016,FR,Michigan,6,1,6,6,0
2489,Jordan Huff,2016,JR,Northern Illinois,11,8,193,24.1,0
2490,Cole Hunt,2016,JR,Texas Christian,5,1,6,6,0
2491,Jason Huntley,2016,FR,New Mexico State,10,4,88,22,0
2492,Alec Ingold,2016,SO,Wisconsin,10,2,31,15.5,0
2493,Andy Isabella,2016,SO,Massachusetts,12,1,14,14,0
2494,Adoree Jackson,2016,JR,USC,12,22,671,30.5,2
2495,Donte Jackson,2016,SO,Louisiana State,11,7,164,23.4,0
2496,Obbie Jackson,2016,FR,Western Michigan,10,1,15,15,0
2497,Natrell Jamerson,2016,JR,Wisconsin,5,9,191,21.2,0
2498,Raekwon James,2016,SO,Kent State,11,9,194,21.6,0
2499,Richie James,2016,SO,Middle Tennessee State,12,2,43,21.5,0
2500,Blake Jarwin,2016,SR,Oklahoma State,11,1,9,9,0
2501,Gary Jennings,2016,SO,West Virginia,11,2,28,14,0
2502,D'Ernest Johnson,2016,JR,South Florida,12,5,135,27,0
2503,Fabian Johnson,2016,SR,Western Michigan,9,3,46,15.3,0
2504,Johnathon Johnson,2016,FR,Missouri,12,10,171,17.1,0
2505,KeeSean Johnson,2016,SO,Fresno State,12,11,227,20.6,0
2506,Kerryon Johnson,2016,SO,Auburn,11,10,235,23.5,0
2507,Kevin Johnson,2016,FR,SMU,10,17,318,18.7,0
2508,Quay Johnson,2016,JR,East Carolina,12,12,214,17.8,0
2509,Rahshead Johnson,2016,SO,San Jose State,10,26,535,20.6,0
2510,Ty Johnson,2016,SO,Maryland,12,2,31,15.5,0
2511,Tyrell Johnson,2016,JR,Arizona,7,9,139,15.4,0
2512,Xavier Johnson,2016,JR,South Alabama,11,20,477,23.9,1
2513,Bryce Jones,2016,SR,Akron,12,2,40,20,0
2514,Deshaunte Jones,2016,FR,Iowa State,12,1,11,11,0
2515,Isaiah Jones,2016,JR,Southern Mississippi,8,7,149,21.3,0
2516,Jalen Jones,2016,FR,USC,9,3,31,10.3,0
2517,Jamire Jordan,2016,SO,Fresno State,12,12,253,21.1,0
2518,Matthew Jordan,2016,SO,Georgia Tech,8,1,8,8,0
2519,Austin Joyner,2016,FR,Washington,8,8,98,12.3,0
2520,Garrett Juergens,2016,SR,Brigham Young,10,1,23,23,0
2521,Terry Juniel,2016,SO,UTEP,12,9,164,18.2,0
2522,Austin Kelly,2016,SO,Iowa,2,1,0,0,0
2523,Jojo Kemp,2016,SR,Kentucky,9,5,125,25,0
2524,Adrian Killins,2016,FR,UCF,12,18,451,25.1,1
2525,Malik Kimbrough,2016,JR,Purdue,8,13,256,19.7,0
2526,D'Eriq King,2016,FR,Houston,9,10,254,25.4,1
2527,Desmond King,2016,SR,Iowa,12,25,680,27.2,0
2528,Sihiem King,2016,SO,Kentucky,7,10,213,21.3,0
2529,Ke'aun Kinner,2016,SR,Kansas,12,1,13,13,0
2530,Christian Kirk,2016,SO,Texas A&M,12,6,173,28.8,0
2531,Brett Kulka,2016,SO,Maryland,8,1,7,7,0
2532,Deandre Lane,2016,SR,Maryland,9,7,120,17.1,0
2533,Brian Lankford-Johnson,2016,FR,Purdue,11,24,516,21.5,0
2534,Malcolm Lewis,2016,SR,Miami (FL),11,18,385,21.4,0
2535,William Likely,2016,SR,Maryland,6,8,219,27.4,0
2536,T.J. Logan,2016,SR,North Carolina,12,21,690,32.9,2
2537,Bishop Louie,2016,JR,Tulsa,8,20,452,22.6,0
2538,Avonte Maddox,2016,JR,Pittsburgh,9,1,20,20,0
2539,Joey Magnifico,2016,FR,Memphis,9,3,21,7,0
2540,Tavares Martin Jr,2016,SO,Washington State,12,7,147,21,0
2541,Taylor Martin,2016,SO,Kansas,10,5,78,15.6,0
2542,Dimetrios Mason,2016,FR,Missouri,11,1,13,13,0
2543,Dre Massey,2016,JR,Florida,1,1,21,21,0
2544,Dan Mastromatteo,2016,SR,North Carolina,3,1,11,11,0
2545,D.J. May,2016,SR,Wyoming,11,16,447,27.9,0
2546,Tyree McCants,2016,SO,South Florida,10,1,17,17,0
2547,Riley McCarron,2016,SR,Iowa,11,1,54,54,0
2548,Markis McCray,2016,SO,Louisiana-Monroe,10,22,494,22.5,0
2549,Brandon McDowell,2016,JR,Texas State,12,25,416,16.6,0
2550,Taj McGowan,2016,SO,UCF,8,3,66,22,0
2551,Isaiah McKenzie,2016,JR,Georgia,12,2,24,12,0
2552,Taylor McNamara,2016,SR,USC,8,1,0,0,0
2553,Jeremy McNichols,2016,JR,Boise State,12,4,72,18,0
2554,Luke McNitt,2016,JR,Nebraska,9,1,9,9,0
2555,Timothy McVey,2016,JR,Air Force,12,16,424,26.5,1
2556,Curtis Mikell,2016,JR,Southern Mississippi,11,7,116,16.6,0
2557,Scott Miller,2016,SO,Bowling Green State,12,19,336,17.7,0
2558,Steven Mitchell,2016,JR,USC,7,5,91,18.2,0
2559,Joe Mixon,2016,SO,Oklahoma,11,21,494,23.5,1
2560,Keith Mixon,2016,FR,Mississippi State,12,11,277,25.2,0
2561,Taquan Mizzell,2016,SR,Virginia,12,2,32,16,0
2562,D.J. Moore,2016,SO,Maryland,12,13,291,22.4,0
2563,Emmanuel Moore,2016,SO,Kansas,6,7,106,15.1,0
2564,Jordan Moore,2016,SR,Texas-San Antonio,11,5,101,20.2,0
2565,Ronnie Moore,2016,SR,Bowling Green State,12,3,38,12.7,0
2566,Thurman Morbley,2016,FR,Texas State,10,9,155,17.2,0
2567,Foster Moreau,2016,SO,Louisiana State,7,2,11,5.5,0
2568,Drew Morgan,2016,SR,Arkansas,12,2,42,21,0
2569,Jamal Morrow,2016,JR,Washington State,12,2,23,11.5,0
2570,Darius Mosely,2016,SR,Illinois,11,3,58,19.3,0
2571,Jonathan Moxey,2016,SR,Boise State,10,12,258,21.5,0
2572,Henri Murphy,2016,JR,Virginia Tech,5,5,154,30.8,0
2573,Bruce Natson,2016,SR,Akron,12,4,62,15.5,0
2574,Davonte' Neal,2016,SR,Arizona,10,8,153,19.1,0
2575,Charles Nelson,2016,JR,Oregon,12,34,879,25.9,1
2576,Jordan Nelson,2016,SR,Nebraska,5,6,142,23.7,0
2577,Kylan Nelson,2016,SO,Ohio,10,1,14,14,0
2578,Deatrick Nichols,2016,JR,South Florida,12,1,0,0,0
2579,Grant Niemiec,2016,SR,Miami (OH),7,1,12,12,0
2580,Kene Nwangwu,2016,FR,Iowa State,12,34,896,26.4,1
2581,Dejonte O'Neal,2016,SO,Fresno State,4,8,241,30.1,0
2582,Dare Ogunbowale,2016,SR,Wisconsin,12,10,213,21.3,0
2583,Nate Ozdemir,2016,JR,Florida Atlantic,7,3,32,10.7,0
2584,Jaymar Parrish,2016,SR,Pittsburgh,6,1,2,2,0
2585,George Payne,2016,JR,Southern Mississippi,12,3,43,14.3,0
2586,Tristan Payton,2016,SO,UCF,9,8,155,19.4,0
2587,Rashaad Penny,2016,JR,San Diego State,12,16,462,28.9,2
2588,Jabrill Peppers,2016,JR,Michigan,12,10,260,26,0
2589,Lamical Perine,2016,FR,Florida,11,4,86,21.5,0
2590,Tre' Perrier,2016,SR,Louisiana-Monroe,8,5,79,15.8,0
2591,Darius Phillips,2016,JR,Western Michigan,12,31,718,23.2,1
